paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
ICML_2024_oral_3,4,"S(W_{i,j})=|W_{i,j}\cdot\frac{\partialL}{\partial W_{i,j}}|",,S_{t}=\left|W_{t}\cdot\frac{\partialL}{\partial W_{t}}\right|,"where \(S_{t}\) is the salience score of parameters at training step \(t\), \(W_{t}\) is the model weight at step \(t\), and \(\frac{\partial \mathcal{L}}{\partial W_{t}}\) is the gradient of the loss \(\mathcal{L}\) with respect to \(W_{t}\)."
ICML_2024_oral_3,5,"\widetilde{S}_{t}(W_{:,j})=\sum_{(x,y)\inD_{t}}\sum_{i}|\frac{\partialL (x,y|\Theta_{t},M_{t})}{\partial H_{j,i}}| || \sum_{(x,y)\inD_{t}}\sum_{i}|H_{j,i}| || \hat{S}((W_{:,j})=\widetilde{S}(W_{:,j})+(Kurt(O_{j:}))^{\frac{1}{2}}",,"\hat{S}(W_{i,j})=|W_{i,j}\cdot\frac{\partialL}{\partial W_{i,j}}|\cdotkurtosis(act_{i,j})",The outlier-aware salience score is defined as the product of the magnitude of the weight-gradient and the kurtosis of the activation.
ICML_2024_oral_3,6,C(\Theta_{t};M_{t})\approx d_{m}\sum_{i=1}^{n_{L}}(4n_{h} ^{i}\cdot d_{h}+2n_{f}^{i}),where \(d_{h}\) is the dimension per MHA head,"C(\Theta_{t},M_{t})=n_{L}\cdot(d_{m}\cdot n_{h}^{i}+d_{m}\cdot n_{f}^{i})",The total number of parameters in the language model at training step t.
ICML_2024_oral_3,7,"L&=\muL_{ distill}+(1-\mu)L_{ft}\\L_{layer}&=\sum_{i=1}^{T}MSE(Tr(H_{s}^{\phi(i)}),H_{t}^{i})","where \(\mu\) is a moving term linearly scales from 0 to 1 during distillation to encourage the pre-pruned model vastly fit to the training data, \(\mathcal{L}_{distill}\) is the distillation objective from CoFi, and \(\mathcal{L}_{ft}\) is the supervised fine-tuning objective","L_{distill}=\sum_{x,y\inD}\alpha\cdotMSE(Softmax(\frac{z^{s}}{\tau}),Softmax(\frac{z^{t}}{\tau}))+(1-\alpha)\cdotL(x,y|\Theta_{t},M_{t})","where \(z^{s}\) and \(z^{t}\) are the student and teacher model's logits, \(\tau\) is the temperature, and \(\alpha\) is a hyperparameter to balance the distillation loss and the task loss."
ICML_2024_oral_30,1,W^{\prime}=W_{0}+\Delta W=W_{0}+\underline{BA},"where \(W_{0}\) remains static during the fine-tuning process, and the underlined parameters are being trained",W^{\prime}=W_{0}+BA,The fine-tuned weight \(W^{\prime}\) is represented as the sum of the pre-trained weight \(W_{0}\) and the product of two low-rank matrices \(B\) and \(A\).
ICML_2024_oral_30,2,W=m\frac{V}{ || V || _{c}}= || W || _{c}\frac{W}{ || W || _{c}},"where \(m\in\mathbb{R}^{1\times k}\) is the magnitude vector, \(V\in\mathbb{R}^{d\times k}\) is the directional matrix, with \(||\cdot||_{c}\) being the vector-wise norm of a matrix across each column",W=\frac{W}{\|W\|_F}\cdot\|W\|_F=dir(W)\cdotmag(W),The weight matrix W is decomposed into two components: direction and magnitude.
ICML_2024_oral_30,3,"\Delta M_{FT}^{t}=\frac{\sum_{n=1}^{k}|m_{FT}^{n,t}-m_{0}^{n}|}{ k} || \Delta D_{FT}^{t}=\frac{\sum_{n=1}^{k}(1-\bf cos(V_{FT}^{ n,t},W_{0}^{n}))}{k}",,"\Delta m=m_{FT}-m_{0},\Delta V=\frac{V_{FT}}{ || V_{FT} || _{c}}-\frac{V_{0}}{ || V_{0} || _{c}}",where \(\Delta m\) and \(\Delta V\) represent the magnitude and directional variations between the pre-trained weight \(W_{0}\) and the full fine-tuned weight \(W_{\text{FT}}\)
ICML_2024_oral_30,4,W^{\prime}=\underline{m}\frac{V+\Delta V}{ || V+\Delta V || _{c}}=\underline{m}\frac{W_{0}+\underline{BA}}{ || W_{0}+\underline{BA} || _{c}},"where \(\Delta V\) is the incremental directional update learned by multiplying two low-rank matrices \(B\) and \(A\), and the underlined parameters denote the trainable parameters",W^{\prime}=m\frac{V+\underline{BA}}{ || V+\underline{BA} || _{c}},"where \(m\) and \(V\) are the magnitude and directional components of the pre-trained weight \(W_{0}\), and \(BA\) represents the low-rank update to the directional component"
ICML_2024_oral_30,5,\nabla_{V^{\prime}}L=\frac{m}{ || V^{\prime} || _{c}}(I-\frac{V^{\prime}V^{\primeT}}{ || V^{\prime} || _{c}^{2}})\nabla_{W^{\prime}}L || \nabla_{m}L=\frac{\nabla_{W^{\prime}}L\cdot V^{\prime}}{ || V^{\prime} || _{c}},,\frac{\partialL}{\partial m}=\frac{\partialL}{\partial W^{\prime}}\frac{\partial W^{\prime}}{\partial m}=\frac{\partialL}{\partial W^{\prime}}\frac{V+\Delta V}{ || V+\Delta V || _{c}},"where \(m\in\mathbb{R}^{1\times k}\) is the magnitude vector, \(V\in\mathbb{R}^{d\times k}\) is the directional matrix, with \(||\cdot||_{c}\) being the vector-wise norm of a matrix across each column, and \(\frac{\partial \mathcal{L}}{\partial W^{\prime}}\) is the gradient of the loss with respect to \(W^{\prime}\)"
ICML_2024_oral_30,6,"cos(\nabla_{w^{\prime}}L,v^{\prime})=cos(\nabla_{w^{\prime}}L,v)=\frac{\nabla_{w^{\prime}}L\cdot v}{ || \nabla_{w^{\prime}}L ||  || v || }",,"\Delta D=1-\textbf{cos}(\Delta w, w^{\prime})=1-\frac{\Delta w\cdot w^{\prime}}{ || \Delta w || \cdot || w^{\prime} || }=1-\frac{\nabla_{w^{\prime}}L\cdot w^{\prime}}{ || \nabla_{w^{\prime}}L || \cdot || w^{\prime} || }","where \(\Delta D\) represents the directional difference between the updated weight and the original weight, \(\Delta w\) is the update vector, \(w^{\prime}\) is the current weight vector, and \(\nabla_{w^{\prime}}\mathcal{L}\) is the gradient of the loss with respect to \(w^{\prime}\)"
ICML_2024_oral_30,7,"\nabla_{m_{*}}L=\frac{\nabla_{w^{\prime}}L\cdot v^{\prime }}{ || v^{\prime} || }= || \nabla_{w^{\prime}}L || \cdot cos(\nabla_{w^{\prime}}L,v)",,"\frac{\partial\cos(\nabla_{w^{\prime}}L,v^{\prime})}{\partial m_{*}}=\frac{\partial }{\partial m_{*}}\left(\frac{\nabla_{w^{\prime}}L\cdot v}{ || \nabla_{w^{\prime}}L ||  || v || }\right)=\frac{\partial }{\partial m_{*}}\left(\frac{\nabla_{w^{\prime}}L\cdot (m_{*}v)}{ || \nabla_{w^{\prime}}L ||  || m_{*}v || }\right)=\frac{\partial }{\partial m_{*}}\left(\frac{\nabla_{w^{\prime}}L\cdot (m_{*}v)}{ || \nabla_{w^{\prime}}L || |m_{*} ||  || v || }\right)=\frac{\partial }{\partial m_{*}}\left(\frac{\nabla_{w^{\prime}}L\cdot v}{ || \nabla_{w^{\prime}}L ||  || v || }\right)","where \(m_{*}\) is the magnitude scalar of vector \(w^{\prime}\), and \(\frac{\partial \cos(\nabla_{w^{\prime}}\mathcal{L},v^{\prime})}{\partial m_{*}}\) represents the partial derivative of the cosine similarity with respect to \(m_{*}\)"
ICML_2024_oral_30,8," || \nabla_{w^{\prime}}^{S1}L || \cdot|cos(\nabla_{w^{\prime}}^{S1}L,v)|> || \nabla_{w^{\prime}}^{S2}L || \cdot|cos(\nabla_{w^{\prime}}^{S2}L,v)|",,\nabla_{m_{*}}L_{S1} >\nabla_{m_{*}}L_{S2},"where \(\nabla_{m_{*}}\mathcal{L}_{S1}\) and \(\nabla_{m_{*}}\mathcal{L}_{S2}\) denote the gradients of the loss with respect to the magnitude scalar in scenarios S1 and S2, respectively"
ICML_2024_oral_30,9,\nabla_{V^{\prime}}L=\frac{m}{C}\nabla_{W^{\prime}}L\text { where }C= || V^{\prime} || _{c},,\nabla_{V^{\prime}}L=\frac{m}{ || V^{\prime} || _{c}}\nabla_{W^{\prime}}L,"where \(m\) is the magnitude vector, \(V^{\prime}\) is the updated directional matrix, and \(\nabla_{W^{\prime}}\mathcal{L}\) is the gradient of the loss with respect to \(W^{\prime}\)"
ICML_2024_oral_37,1,"P_{t}=\{W_{t},O_{t}\}",,"P_{t}=\{W_{t},O_{t}\}",\(\mathcal{P}_{t}\) represents a checkpoint of a neural network at the \(t^{th}\) training iteration.
ICML_2024_oral_37,2,"P=\{P_{1},P_{2},\cdots,P_{t}\,\cdots,P_{T}\}",,"P=\{P_{1},P_{2},\ldots,P_{T}\}",\(\mathcal{P}\) represents the series of checkpoints saved during training.
ICML_2024_oral_37,3,"O_{t}=\{v_{t},m_{t}\}",,v_{t}=\beta_1 m_{t-1}+(1-\beta_1)\nablaL(W_{t}),The variables \(v_{t}\) and \(m_{t}\) represent the first-order and second-order moments of the Adam optimizer at the \(t^{th}\) iteration.
ICML_2024_oral_37,4,"\DeltaP_{t}=\{\DeltaW_{t},O_{t}\}=\{W_ {t}-W_{t-1},O_{t}\}",,"\DeltaP_{t}=\{\DeltaW_{t},O_{t}\}=\{W_{t},W_{t-1},O_{t}\}=\{W_{t}-W_{t-1},O_{t}\}","The residual checkpoint \(\Delta\mathcal{P}_{t}\) is defined as the difference between the current model weights and the previous model weights, along with the current optimizer momentum states."
ICML_2024_oral_37,5,"r_{w}=\frac{\alpha}{\sqrt{m_{t}}}\timesmedian(W),M _{w}(i)=\mathds{1}_{w_{t}(i)>r_{w}}",,"M_{w}=\topk(\DeltaW_{t}, k)","The pruning mask for model weights, where \(\topk\) denotes the top-k operator that selects the top k elements with the largest second-order moment of gradients of weights."
ICML_2024_oral_37,6,"r_{o}=\beta\timesmean(v_{t}),M_{o}(i)=\mathds{1}_{v_{t}(i)> r_{o} and M_{w}(i)=1}",,"r_{o}=\frac{\beta}{\sqrt{v_{t}}}\timesmedian(O),M_{o}(i)=\mathds{1}_{o_{t}(i)>r_{o}}.M_{w}(i)","\(r_{o}\) represents the pruning threshold for momentum states, \(\beta\) is a hyperparameter, \(v_{t}\) is the first-order moment, and \(\mathcal{M}_{w}(i)\) is the pruning mask for weights."
ICML_2024_oral_37,7,"\tilde{R}(T)\leq\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}\sqrt {T\widehat{v}_{T,i}} || +\frac{\alpha(1+\beta_{1})G_{\infty}}{(1-\beta_{ 1})\sqrt{1-\beta_{2}}(1-\gamma)^{2}}\sum_{i=1}^{d}\|g_{1,\tau,i}\|_{2} || +\frac{D_{\infty}^{2}G_{\infty}\sqrt{1-\beta_{2}}}{2\alpha}\sum_ {i=1}^{d}\sum_{t=1}^{t}\frac{\beta_{1,t}}{(1-\beta_{1,t})}\sqrt{t} || +\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}}-\sqrt{T\widehat{v}_{\tau,i}M_{o}})",,\left\|\theta_{T}-\theta^{*}\right\|_{2}\leq\frac{2\alpha\sqrt{D^{2}+2\log(T)}}{\sqrt{T}(1-\beta_{1})}+\frac{2\alpha G_{\infty}\sqrt{\log(T)}}{\sqrt{T}(1-\beta_{1})}+\frac{2\alpha\beta_{1}D_{\infty}}{1-\beta_{1}}+\frac{\alpha\beta_{1}\lambda^{\tau-1}G_{\infty}}{(1-\beta_{1})(1-\lambda)}.\,The equation represents the convergence guarantee of Adam optimizer with joint weight-momentum pruning.
ICML_2024_oral_37,8,"\Delta\tilde{R}(T)&=\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}}-\sqrt{T\widehat{v}_{\tau,i}M_{o}})\\&=\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}(1-M_{o})})",,"\frac{D^{2}}{2\alpha(1-\beta_{1})}\sum_{i=1}^{d}(\sqrt{T\widehat{v}_{\tau,i}}-\sqrt{T\widehat{v}_{\tau,i}M_{o}})","The additional term in the regret bound for the checkpoint compression method, which accounts for the pruning of momentum states."
ICML_2024_oral_37,9,\lim_{Tarrow\infty}\frac{\tilde{R}(T)}{T}\leq\lim_{Tarrow\infty}\frac{R(T)+\Delta\tilde{R}(T)}{T}=0,,R(T)\leq\tilde{R}(T)+\Delta\tilde{R}(T),The regret bound of the proposed checkpoint compression method.
ICML_2024_oral_37,10,\frac{R(T)}{T}=O(\frac{1}{\sqrt{T}}),,\lim_{T\to\infty}\frac{\tilde{R}(T)}{T}=0,The limit of the average regret of the proposed method as the number of iterations approaches infinity is zero.
ICML_2024_oral_4,1,S_{opt_{t}}=\arg\min_{S\subseteq V_{t}}\{\textsc{Cost}(S):f(S)=f(V_{t})\}\enspace,where \(V_{t}\) denotes the set of the currently present elements after the first \(t\) updates,\min_{S\subseteq V_t}\textsc{Cost}(S)\quads.t.\quad f(S)=f(V_t),"The equation represents the dynamic submodular cover problem, where the goal is to find a subset S of minimum cost that satisfies the submodular function constraint f(S) = f(V_t) at each time step t."
ICML_2024_oral_4,2,"f(S)\geq(1-\epsilon)f(V),\quadand\quad\textsc{Cost}(S)\leq c\textsc{ Cost}(S_{opt})",where \(S_{opt}\) denotes the optimal solution,"f(S)\geq(1-\epsilon)f(V)\enspace,\quad\textsc{Cost}(S)\leq c\cdot\textsc{OPT}_{\textsc{cost}}\enspace","A set \(S\) is called a \((1-\epsilon,c)\)-bicriteria approximate solution if it satisfies the given conditions for \(f(S)\) and \(\textsc{Cost}(S)\)."
ICML_2024_oral_4,3,"E[\,X(r)\,]\geq 1-2\epsilon for all r\in[1,m^{*}] and || E[\,X(m^{*}+1)\,]\leq 1-\frac{\epsilon}{2}",,\log_{1+\epsilon}\left(\frac{f(V)\cdot\epsilon}{OPT_{cost}}\right)=\log_{1+\epsilon}\left(\frac{f(V)\cdot\epsilon}{\sum_{v\in S_{opt}}w(v)}\right),where \(S_{opt}\) denotes the optimal solution and \(\text{OPT}_{\text{cost}}\) denotes the cost of the optimal solution
ICML_2024_oral_41,1,"\min_{\theta_{1},\theta_{2},...,\theta_{N}}[\frac{1}{N}\sum_{i=1}^{N}L_{i}(\theta_{i})]+R(\theta_{1},\theta_{2},...,\theta_{N})",,"\min_{\theta_1,\theta_2, ...,\theta_N}\sum_{i=1}^NE_{(x_{ij}, y_{ij})\simD_i}\left[\ell(f_{A_i}(x_{ij};\theta_i), y_{ij})\right]","The global objective of Multimodal Federated Learning (MFL) is to minimize the sum of expected losses over all clients, where each client's loss is calculated using its local dataset and mapping function."
ICML_2024_oral_41,2,A_{i}\capA_{i^{\prime}}=\{B_{enc}^{(m)}|\forall m\inI_{i}\capI_{i^{\prime}}\}\cup\{B_{share}\},,"A_{i}:=\{B_{enc}^{(m)}|\forall m\inI_{i}\}\cup\{B_{share}\}\cup\{B_{dec,i}\}",The architecture-compositional MFL definition describes how heterogeneous multimodal model architectures are split into smaller homogeneous blocks to facilitate knowledge sharing among clients.
ICML_2024_oral_41,3,A_{i}\capA_{i^{\prime}}=\emptyset,,A_{i}\capA_{i^{\prime}}=\emptyset,"The intersection of the model architectures of any two clients is an empty set, indicating no shared blocks or weights between them."
ICML_2024_oral_41,4,"\theta_{i}:=h(A_{i},c_{i};\phi),\\\\forall i\in[N]","where the first generative factor \(\mathcal{A}_{i}\in\mathcal{G}\) is the local neural architecture from a globally-shared _latent topology space_\(\mathcal{G}\) and the second generative factor \(\mathbf{c}_{i}\in\mathcal{T}\) represents the lo

Figure 1: (a) Local mapping functions per client in Multimodal Federated Learning (MFL)","h(z_{i},g_{i};\phi)","The bridge function h takes two client-specific generative factors, a latent vector \(\mathbf{z}_{i}\) and a topological graph \(\mathbf{g}_{i}\), and outputs the re-parameterized weights for client i."
ICML_2024_oral_41,5,"A_{i}:=(V_{i},E_{i},Z_{i}^{(0)})",,"A_{i}=(V_{i},E_{i})","The multimodal neural architecture at each client i is represented as a directed acyclic graph structure, where \(\mathcal{V}_{i}\) denotes the set of nodes and \(\mathcal{E}_{i}\) denotes the set of edges."
ICML_2024_oral_41,6,"h(A_{i},c_{i};\phi)=\texttt{Comb}(c_{i},\texttt{Role}(A_{i};\phi_{1});\phi_{2})","where the first stage \(\texttt{Role}(\cdot;\phi_{1})\) parameterized by \(\phi_{1}\) learns the implicit roles of layers such that layers across clients share a unified _layer-role embedding_ space, and the second stage \(\texttt{Comb}(\cdot,\cdot;\phi_{2})\) parameterized by \(\phi_{2}\) aims to combine the two heterogeneity patterns and directly generates the weights",Z_{i}^{(l+1)}=\sigma(A_{i}Z_{i}^{(l)}W^{(l)}),The node feature matrix is updated using a graph convolutional layer with a learnable weight matrix and an activation function.
ICML_2024_oral_41,7,"Z_{i}^{(L)}=\texttt{Role}(A_{i};\phi_{1}) || :=g_{L}\circ g_{L-1}\circ...\circ g_{1}(Z_{i}^{(0)}; V_{i},E_{i})",,"Z_{i}^{(l)}=\texttt{GNN}(Z_{i}^{(l-1)},V_{i},E_{i}),\\\l=1,2,...,L",The layer-role encoder is used to encode the implicit roles of layers in the neural architecture.
ICML_2024_oral_41,8,"z_{i,v}^{(l)}=\sigma(W_{self}^{(l)}z_{i,v}^{(l-1)}+W_{in}^{(l)}\sum_{(v^{\prime},v)\inE_{i}}z_{i,v^{\prime}}^ {(l-1)} || \qquad+W_{out}^{(l)}\sum_{(v,v^{\prime})\in E_{i}}z_{i,v^{\prime}}^{(l-1)}+b^{(l)})",,"z_{i,v}^{(l)}=g_{l}(z_{i,v}^{(l-1)},\texttt{AGG}_{e\inE_{i}:e=(v^{\prime},v)}[z_{i,v^{\prime}}^{(l-1)}])","The variable \(\mathbf{z}_{i,v}^{(l)}\) represents the node feature of node \(v\) at the \(l\)-th layer of the GNN."
ICML_2024_oral_41,9,"\theta_{i,v}:=g_{node}(c_{i}\oplusz_{i,v}^{(L)};\phi_{ 2}),\;\forall v\inV_{i}",where \(\oplus\) denotes an operation (e,"\theta_{i,v}=g_{node}(c_{i},z_{i,v}^{(L)};\phi_{2})","where \(\mathbf{z}_{i,v}^{(L)}\) is the layer-role embedding for node \(v\) in \(\mathcal{A}_{i}\), obtained from the first stage."
ICML_2024_oral_41,10,\Deltac_{i}=\nabla_{c_{i}}L_{i}(\theta_{i})=\Delta\theta_{i}\cdot\nabla_{c_{i}}\theta_{i} || \Delta\phi_{2}=\frac{1}{|N_{r}|}\sum_{i\inN_{r}}(\Delta\theta_{i}\cdot\nabla_{\phi_{2}}\theta_{i}) || \Delta\phi_{1}=\frac{1}{|N_{r}|}\sum_{i\inN_{r}}(\Delta\theta_{i}\cdot\nabla_{z_{1}^{(L)}}\theta_{i}\cdot\nabla_{\phi_{i} }Z_{i}^{(L)}),,"\min_{\phi}\frac{1}{|N_{r}|}\sum_{i\inN_{r}}\ell(\theta_{i}+\Delta\theta_{i},D_{i})=\min_{\phi}\frac{1}{|N_{r}|}\sum_{i\inN_{r}}\ell(h(A_{i},c_{i};\phi)+\Delta\theta_{i},D_{i})",The loss function measures the difference between the predicted weights and the true weights.
ICML_2024_oral_44,1,"\operatorname*{arg\,max}_{\theta\in\Theta}E_{G^{\prime}\sim D_{\theta}}[u_{\tau}(G^{\prime})]",where \(D_{\theta}\) is a parameterized distribution and \(\Theta\) represents a feasible set of real-valued parameters,\arg\max_{p(E)}E_{E\sim p(E)} [u_{\tau}(G_{E})],The equation represents the reformulated edge optimization problem as a continuous optimization over a probabilistic distribution of feasible DAGs.
ICML_2024_oral_44,2,"\prod_{i=1}^{d}\theta_{i}&if\,(N,E\cup(\{e_{j}\}_{j=1}^{i-1}\capE)\cup\{e_{i}\})\,is a DAG,\\0&otherwise",,p_{\theta}(G^{\prime})=\prod_{i=1}^{d}\theta_{i}^{I(e_{i}\inE)} (1-\theta_{i})^{I(e_{i}\notinE)},where \(\theta_{i}\) represents the probability of including edge \(e_{i}\) in the DAG \(G^{\prime}\).
ICML_2024_oral_44,3,\nabla_{\theta}E_{G_{E}\sim D_{\theta}} [u_{\tau}(G_{E})]\approx\frac{1}{M}\sum_{i=1}^{M}\hat{u}_ {\tau}(G_{i})\nabla_{\theta}\log(p_{\theta}(G_{i})),"where \(G_{1},G_{2},\ldots,G_{N}\sim D_{\theta}\) are mutually independent and \(\hat{u}_{\tau}(G_{i})\) is an independent unbiased estimate of \(u_{\tau}(G_{i})\) for all \(i\) and some \(M\in\mathbb{N}\)",\nabla_{\theta}E_{G^{\prime}\sim D_{\theta}}[u_{\tau}(G^{\prime})]=E_{G^{\prime}\sim D_{\theta}}[u_{\tau}(G^{\prime})\nabla_{\theta}\log D_{\theta}(G^{\prime})],The gradient of the expected utility with respect to the distribution parameters.
ICML_2024_oral_5,1,x_{i}^{\ell+1}=x_{i}^{\ell}+\texttt{MLP}^{\ell}(x_{i}^{\ell}+\texttt{Att}^{\ell}(x_{i}^{\ell})),,x_{i}=Ew_{i},"The embedding of the input token $w_{i}$ is denoted as $x_{i}$, which is the result of applying the embedding layer $E$ to $w_{i}$."
ICML_2024_oral_5,2,\texttt{MLP}^{\ell}(x^{\ell})=\sigma(W_{K}^{\ell}x^{\ell})W_{V}^{\ell},"where \(W_{K}^{\ell},W_{V}^{\ell}\in\mathbb{R}^{d_{mlp}\times d}\)",x_{i}^{\ellmid}=x_{i}^{\ell}+\texttt{Att}^{\ell}(x_{i}^{\ell}),The intermittent residual stream at layer \(\ell\) after the attention head and before the MLP block is denoted as \(\mathbf{x}^{\ell\text{mid}}\).
ICML_2024_oral_5,3,\texttt{MLP}^{\ell}(x^{\ell})=\sum_{i=1}^{d_{mlp}}\sigma(x^{\ell}\cdotk_{i}^{\ell})v_{i}^{\ell}=\sum_{i=1}^{d_{mlp}}m_{i} ^{\ell}v_{i}^{\ell},,\texttt{MLP}^{\ell}(x^{\ell})=\sum_{i=1}^{d_{mlp}}m_{i}^{\ell}v_{i}^{\ell},where \(m_{i}^{\ell}\) is the coefficient value and \(\mathbf{v}_{i}^{\ell}\) is the value-vector
ICML_2024_oral_5,4,"p\big{(}w\midx^{\ell}+m_{i}^{\ell}v_{i}^{\ell},E\big{)}\propto\exp\big{(}e_{w}\cdotx^{\ell}\big{)}\cdot\exp\big{(}e_{w}\cdot m_{i}^{\ell}v_{i}^{\ell}\big{)}",where \(\mathbf{e}_{w}\) is the embedding of \(w\),"v_{i}^{\ell}=\sum_{w\inV}\alpha_{w,i}^{\ell}E(w)","The value vector \(\mathbf{v}_{i}^{\ell}\) is a linear combination of the embedding vectors \(E(w)\) for each token \(w\) in the vocabulary \(\mathcal{V}\), where \(\alpha_{w,i}^{\ell}\) are the coefficients of the linear combination."
ICML_2024_oral_5,5,\texttt{GLU}^{\ell}(x^{\ell})=(\sigma(W_{1}x^{\ell})\odot W_{ 2}x^{\ell})W_{V}^{\ell},"where \(W_{1}^{\ell},W_{2}^{\ell},W_{V}^{\ell}\in R^{d_{mlp}\times d}\)",\texttt{GLU}^{\ell}(x^{\ell})=\sigma(W_{K}^{\ell}x^{\ell})\odot W_{V}^{\ell}x^{\ell},where \(\odot\) denotes the element-wise product and \(\sigma\) is the activation function
ICML_2024_oral_5,6,"P(Toxic|\bar{x}^{L-1})=softmax(W_{Toxic}\bar{x}^{L-1}),W_{Toxic}\inR^{d}",,W_{Toxic}=\arg\max_{W}\sum_{i=1}^{N} y_i\log(\sigma(W\bar{x}_i^{L-1}))+(1-y_i)\log(1-\sigma(W\bar{x}_i^{L-1})),"where \(y_i\) is the toxicity label for the \(i\)-th sample, \(\sigma\) is the sigmoid function, and \(N\) is the number of samples in the training set."
ICML_2024_oral_5,7,x^{L-1}=x^{L-1}-\alpha*W,where \(a\) is a heuristic scale value and \(W\) is one of our toxicity vectors,x_{i}^{L}=x_{i}^{L-1}-\alpha\cdot\texttt{MLP}^{L}(x_{i}^{L-1})\cdotToxicVector,"The ToxicVector variable represents the toxic vector used for intervention, which can be either \(W_{\text{Toxic}}\), \(\texttt{MLP}\mathbf{v}_{\text{Toxic}}\), or \(\texttt{SVD.U}_{\text{Toxic}}\), and \(\alpha\) is a scaling factor."
ICML_2024_oral_5,8,"L_{DPO}=-E[\log\sigma(\beta\log P-\beta\log N)] || P=\frac{\pi_{\theta}(y_{+}\midw)}{\pi_{ref}(y_{+}\midw)},N=\frac{\pi_{\theta}(y_{-}\midw)}{\pi_{ref}(y_{-}\midw)}",,L_{DPO}=-\log\frac{\exp(f(x^{+}))}{\exp(f(x^{+}))+\exp(f(x^{-}))},"where $f(\mathbf{x})$ is the log probability of the model generating $\mathbf{x}$, and $\mathbf{x}^{+}$ and $\mathbf{x}^{-}$ are the positive and negative samples, respectively."
ICML_2024_oral_5,9,p(y\mid a)\propto p(y)p(a\mid y),,L_{PPLM}=\log P(a|w)=\log\frac{\exp(g\cdoth)}{\sum_{a'\inA}\exp(g_{a'}\cdoth)},"where \(\mathbf{g}\) is the gradient that increases the likelihood of the desired attribute \(a\), and \(\mathbf{h}\) is the hidden state of the language model."
ICML_2024_oral_5,10,"\gamma(k_{i}^{\ell}):=\{g|g\inR^{d},\sigma(k_{i}^{\ell}\cdotg)>0\}",where \(\sigma\) is a non-linear activation,R_{i}^{\ell}=\{x^{\ell}\mid\sigma(x^{\ell}\cdotMLP.k_{i}^{\ell})>\tau\},where \(\tau\) is a threshold value
ICML_2024_oral_5,11,"\forall j<\ell,\forall i<d_{mlp}:cos(\delta_{x}^{\ell\_midmid},\delta_{MLP,v_{i}}^{j})",,"\cos(\delta_{x}^{\ell\_mid},\delta_{MLP,v}^{j})=\frac{\delta_{x}^{\ell\_mid}\cdot\delta_{MLP,v}^{j}}{\|\delta_{x}^{\ell\_mid}\|\|\delta_{MLP,v}^{j}\|}","where \(\delta_{\text{MLP},\mathbf{v}}^{j}\) is the difference in value vectors at layer \(j\), and \(\delta_{\mathbf{x}}^{\ell\_mid}\) is the difference in residual streams at layer \(\ell\_mid\)"
ICML_2024_oral_53,1,generalization gap\leq\sqrt{\frac{CMI_{D}(A_{n})}{n}},,"I(X;W)+\log(1/\delta)+\log(N(H,\epsilon, d))\label{eq:cmi_bound}","The equation represents the CMI-based generalization bound for SCO, where $I(\mathbf{X};\mathbf{W})$ is the mutual information between the input $\mathbf{X}$ and the learned model $\mathbf{W}$, $\delta$ is the confidence parameter, and $\mathcal{N}(\mathcal{H}, \epsilon, d)$ is the covering number of the hypothesis class $\mathcal{H}$."
ICML_2024_oral_53,2,F_{D}(A_{n}(S_{n}))-\min_{\theta\in\Theta}F_{D}(\theta)\leq\varepsilon,,O\left(\sqrt{\frac{1}{\varepsilon^{2}\cdot n}}\right),"The generalization gap of a learning algorithm is upper bounded by the square root of the ratio between the Conditional Mutual Information (CMI) of the algorithm and the sample size, which results in a vacuous generalization bound of order Ω(1) for the optimal choice of sample size."
ICML_2024_oral_53,3,CMI_{D}(A_{n})\triangleq I(A_{n}(S_{n}) ;U|\tilde{Z}),,CMI_{D}(A_{n})=I(U;A_{n}(S_{n})|S_{n}),"The conditional mutual information (CMI) of a learning algorithm with respect to a data distribution, which quantifies the amount of information that the algorithm's output contains about the training set."
ICML_2024_oral_53,4,E[F_{D}(A_{n}(S_{n}) )]-\min_{\theta\in\Theta}F_{D}(\theta) || \leqEGE_{D}(A_{n})+E\big{[}\hat{F}_{S_{n}}(A_{n}(S_{n}))-\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)\big{]},,F_{D}(A_{n}(S_{n}))-\min_{\theta\in\Theta}F_{D}(\theta)\leqEGE_{D}(A_{n})+\left(\min_{\theta\in\Theta}\hat{F}_{S_{n}}(\theta)-\min_{\theta\in\Theta}F_{D}(\theta)\right),The equation represents the excess population error for an algorithm in a stochastic convex optimization problem.
