paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
neurips_2024_oral_24,2,"W&=\,W_{0}+\Delta\,W\\&=\,W_{0}+\sum_{i=1}^{N}\omega_{i}\cdot B_{i}A",,y^{\prime}=W_{0} x+\sum_{i=1}^{n} B_i A x,"where \( y^{\prime} \in \mathbb{R}^d \) is the output, \( x \in \mathbb{R}^k \) is the input, \( A \in \mathbb{R}^{r \times k} \) is the shared low-rank matrix, and \( B_i \in \mathbb{R}^{d \times r} \) for \( i=1,\dots,n \) are the distinct matrices for \( n \) heads."
neurips_2024_oral_24,3,y=W_{0}x+\sum_{i=1}^{N}\omega_{i}E_{i}Ax\quad(MoE),"where \(N\) denotes the number of experts, i",y=W_{0}x+\sum_{i=1}^{N} g_i(x)\cdot (B_i A x),"The output \( y \) is computed as the sum of the pretrained weight matrix applied to the input \( x \) and a weighted combination of the outputs from multiple LoRA experts, where the weights \( g_i(x) \) are determined by a gating mechanism for each input."
neurips_2024_oral_24,4,\omega_{i}=softmax(W_{g}^{T}x)\quad(Router),,\omega=softmax(W_g^\top x),"where \(\omega \in \mathbb{R}^N\) is the vector of gating scores, \(W_g \in \mathbb{R}^{r \times N}\) is the router weight matrix, and \(x \in \mathbb{R}^r\) is the intermediate token representation."
neurips_2024_oral_25,1,"{l}X=Y\beta_{Y\to X}+G^{\intercal}\gamma_{X}+\varepsilon_{X},\\Y=X\beta_{X\to Y}+G^{\intercal}\gamma_{Y}+\varepsilon_{Y}",where \(\beta_{Y\to X}\) is the causal effect of \(Y\) on \(X\) and \(\beta_{X\to Y}\) is that of \(X\) on \(Y\),"X_i &=\alpha Y_i+\gamma^{\intercal}G_i+\varepsilon_{X_i},\\Y_i &=\beta X_i+\delta^{\intercal}G_i+\varepsilon_{Y_i}","The bi-directional MR model equations: for each sample \(i\), phenotype \(X_i\) is a linear function of \(Y_i\) and genetic variants \(\mathbf{G}_i\), while phenotype \(Y_i\) is a linear function of \(X_i\) and genetic variants \(\mathbf{G}_i\)."
neurips_2024_oral_25,2,"{l}X=(G^{\intercal}\gamma_{X}+G ^{\intercal}\gamma_{Y}\beta_{Y\to X}+\varepsilon_{X}+\varepsilon_{Y}\beta_{Y\to X})\Delta,\\Y=(G^{\intercal}\gamma_{X}\beta_{X\to Y}+G^{\intercal}\gamma_{Y}+\varepsilon_{X}\beta_{X\to Y}+\varepsilon_{Y})\Delta",,"{l} X=G^{\intercal}\Delta (\gamma_{X}+\beta_{Y\to X}\gamma_{Y})+\Delta (\varepsilon_{X}+\beta_{Y\to X}\varepsilon_{Y}),\\Y=G^{\intercal}\Delta (\gamma_{Y}+\beta_{X\to Y}\gamma_{X})+\Delta (\varepsilon_{Y}+\beta_{X\to Y}\varepsilon_{X})",The non-recursive formulations of \(X\) and \(Y\) derived from Equation (1).
neurips_2024_oral_25,3,\hat{\beta}_{X\to Y}=[X^{\intercal}PX]^{-1}X^{\intercal}PY=\beta_{X\to Y},,\beta_{X\to Y}=\left(E\left[ X (G_{V}^{X\to Y})^{\intercal}\right]\left(E\left[G_{V}^{X\to Y} (G_{V}^{X\to Y})^{\intercal}\right]\right)^{-1}E\left[G_{V}^{X\to Y} X\right]\right)^{-1}E\left[ X (G_{V}^{X\to Y})^{\intercal}\right]\left(E\left[G_{V}^{X\to Y} (G_{V}^{X\to Y})^{\intercal}\right]\right)^{-1}E\left[G_{V}^{X\to Y} Y\right],The causal effect of X on Y is identified by the TSLS estimator using the valid instrumental variables for the direction X→Y.
neurips_2024_oral_25,4,\hat{\beta}_{X\to Y}=[X^{\intercal}\tilde{P}X]^{-1}X^{\intercal}\tilde{P}Y=\beta_{X\to Y}+\underbrace{[X^{\intercal}\tilde{P}X ]^{-1}X^{\intercal}\tilde{P}(G^{\intercal}\gamma_{Y}+\varepsilon_{Y})}_{\beta_{bias}},,\hat{\beta}_{X\to Y}=\left[ X^{\intercal}P_{I} X\right]^{-1} X^{\intercal}P_{I} Y,the causal effect of \(X\) on \(Y\) estimated by TSLS when using the invalid IV set \(\mathbf{G}_{\mathcal{I}}^{X\to Y}\).
neurips_2024_oral_25,5,"corr(Y-X\omega_{\{G_{3}\}},G_{1})=0,\qquadcorr(Y-X\omega_{\{ G_{1}\}},G_{3})=0","where \(\mathrm{corr}(\cdot)\) denotes the Pearson's correlation coefficient between two random variables, and \(\omega_{\{G_{i}\}}=\mathrm{TSLS}(X,Y,\{G_{i}\})\) with \(i\in\{1,3\}\)","Cov(G_j, Y)=\beta_{X\to Y}Cov(G_j, X)\quadfor all\quad G_j\inG_{V}^{X\to Y}",The covariance condition that each valid IV for the causal effect of \(X\) on \(Y\) satisfies.
neurips_2024_oral_25,6,"corr(Y-X\omega_{\{G_{4},G_{5}\}},G_{2})\neq 0,corr(Y-X\omega_{\{ G_{2},G_{5}\}},G_{4})\neq 0,corr(Y-X\omega_{\{G_{2},G_{4}\}},G_{5})\neq 0","where \(\omega_{\{G_{i},G_{j}\}}=\mathrm{TSLS}(X,Y,\{G_{i},G_{j}\})\) with \(i\neq j\) and \(i,j\in\{2,4,5\}\)","corr(Y-X\omega_{\{G_{4}\}}, G_{2})\neq 0,\qquadcorr(Y-X\omega_{\{G_{2}\}}, G_{4})\neq 0","For the invalid IVs \(G_2\) and \(G_4\), the correlations analogous to those in Observation 1 are non-zero."
neurips_2024_oral_25,7,"PR_{(X,Y\,|\,G)}:=Y-X\omega_{G}",,r_{G}=Y-X\omega_{G},The pseudo-residual \( r_{\mathbb{G}} \) is defined as the difference between the outcome \( Y \) and the exposure \( X \) multiplied by the TSLS estimate of the causal effect of \( X \) on \( Y \) using the genetic variant set \( \mathbb{G} \).
neurips_2024_oral_25,8,"corr(PR_{\langle X,Y\,|\,\{G_{j}\}\rangle},G_{j })\neq 0",,"PR_{(X,Y\,|\,G)}:=Y-X\omega_{G}","The pseudo-residual for the pair (X, Y) given a set of genetic variants \(\mathbb{G}\), where \(\omega_{\mathbb{G}}\) is the TSLS estimate using \(\mathbb{G}\)."
neurips_2024_oral_25,9,"corr(PR_{\langle X,Y\,|\,\{G_{2}\}\rangle},G_{1} )=0",,"corr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle},G_{1})\neq 0",the correlation between the pseudo-residual for the set containing only \(G_{1}\) and \(G_{1}\) is non-zero.
neurips_2024_oral_25,10,"corr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle}),G_{ 2})=0",,"corr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle},G_{2})=0",The correlation between the pseudo-residual using IV set \(\{G_1\}\) and genetic variant \(G_2\) is zero.
neurips_2024_oral_25,11,"corr(PR_{\langle X,Y\,|\,\{G_{2}\}\rangle},G_{1} )=\frac{\gamma_{Y,1}\gamma_{X,2}-\gamma_{Y,2}\gamma_{X,1}}{\beta_{Y\to X }\gamma_{Y,2}+\gamma_{X,2}}",,"corr(PR_{\langle X,Y\,|\,\{G_{2}\}\rangle},G_{1})=0",The correlation between the pseudo-residual for the set \(\{G_2\}\) and \(G_1\) is zero.
neurips_2024_oral_25,12,"corr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle},G_{2} )=\frac{\gamma_{Y,2}\gamma_{X,1}-\gamma_{Y,1}\gamma_{X,2}}{\beta_{Y\to X }\gamma_{Y,1}+\gamma_{X,1}}",,"corr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle},G_{2} )=\frac{\gamma_{Y,2}\gamma_{X,1}-\gamma_{Y,1}\gamma_{X,2}}{\beta_{Y\to X }\gamma_{Y,1}+\gamma_{X,1}}",the correlation between the pseudo-residual (using TSLS with \{G_1\}) and G_2
neurips_2024_oral_25,13,"corr(PR_{\langle X,Y\,|\,\{G_{2}\}\rangle},G_{1} )=0,\qquadcorr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle },G_{2})=0",,"corr(PR_{\langle X,Y\,|\,\{G_{2}\}\rangle},G_{1})=0\quadand\quadcorr(PR_{\langle X,Y\,|\,\{G_{1}\}\rangle},G_{2})=0","The correlations of the pseudo-residuals with the genetic variants are zero under the condition that \(\gamma_{X,1}\gamma_{Y,2}=\gamma_{Y,1}\gamma_{X,2}\)."
neurips_2024_oral_25,14,"corr(PR_{(X,Y\midG\setminus G_{j})},G_{j})=0",,"corr\left(PR_{\langle X,Y\,|\,G\setminus\{G_j\}\rangle},G_j\right)=0,\quad\forall G_j\inG","For each genetic variant \(G_j\) in the set \(\mathbb{G}\), the correlation between the pseudo-residual computed using the set \(\mathbb{G}\) excluding \(G_j\) and \(G_j\) itself is zero."
neurips_2024_oral_26,1,"s_{real}(x_{t},t)=\nabla_{x_{t}}\log p_{real,t}(x_{t})=-\frac{x_ {t}-\alpha_{t}\mu_{real}(x_{t},t)}{\sigma_{t}^{2}}",,"s_t(x_t)=\nabla_{x_t}\log p_{real,t}(x_t)","The score function of the diffused distribution at timestep t, defined as the gradient of the log probability density."
neurips_2024_oral_26,2,"\nablaL_{BMD}=E_{t}(\nabla_{\theta}KL( p_{fake,t}\|p_{real,t}))=-E_{t}(\int(s_{real}(F(G_{\theta}(z),t),t)-s_{fake}(F(G_{\theta}(z),t),t) )\frac{dG_{\theta}(z)}{d\theta}\,dz)","where \(z\sim\mathcal{N}(0,\mathbf{I})\) is a random Gaussian noise input, \(\theta\) are the generator parameters, \(F\) is the forward diffusion process (i","\nabla_{\theta}L=E_{t}\left[\sigma_t^2\left( s_{real}(x_t, t)-s_{fake}(x_t, t)\right)\nabla_{\theta} x_t\right]",The gradient of the DMD loss with respect to generator parameters $\theta$ is the expectation over timestep $t$ of the difference between the real and fake score functions scaled by $\sigma_t^2$ and multiplied by the gradient of the diffused sample $x_t$ with respect to $\theta$.
neurips_2024_oral_26,3,"L_{reg}=E_{(z,y)}d(G_{\theta}(z),y)","where \(d\) is a distance function, such as LPIPS [54] in their implementation","L_{reg}=E_{z\simN(0,I)}\left[\| G_{\theta}(z)-y\|^2\right]",The regression loss \(\mathcal{L}_{\text{reg}}\) is the expected squared distance between the generator output \(G_{\theta}(z)\) and the teacher diffusion model's output \(y\) given the same noise input \(z\).
neurips_2024_oral_26,4,"L_{GAN}=E_{x\sim p_{noise},t\sim[0,T]}[\log D (F(x,t))]+E_{z\sim p_{noise},t\sim[0,T]}[-\log(D(F(G_{\theta}(z ),t)))]","where \(D\) is the discriminator, and \(F\) is the forward diffusion process (i","\max_{D}E_{x\sim p_{real}}\left[\log D(x)\right]+E_{z\simN(0,I)}\left[\log (1-D(G_{\theta}(z)))\right]",The discriminator $D$ is trained to maximize the expected log-likelihood for real images and the log-likelihood of the complement for generated samples.
neurips_2024_oral_27,1,"\langle S,A,O,I,T,R,\gamma,\Theta\rangle","where \(S\), \(A\) and \(O\) are the sets of states, actions, and observations, respectively","\langleS,A,\Omega,T,O,R,\gamma,\rho_0,\Xi\rangle","The tuple defining an Underspecified POMDP (UPOMDP) includes the state space, action space, observation space, transition function, observation function, reward function, discount factor, initial state distribution, and the set of environment parameters."
neurips_2024_oral_27,2,"PVL^{\theta}(\pi)=\frac{1}{T}\sum_{t=0}^{T}\max(\sum_{k=t}^{T}(\gamma\lambda)^{k-t}\delta_{k}^{\theta},0)","where \(\lambda\) and \(T\) are the GAE discount factor and MDP horizon, respectively","PVL=\max(0,\hat{A})",The Positive Value Loss (PVL) approximates regret as the maximum of zero and the Generalized Advantage Estimation (GAE) advantage \(\hat{A}\).
neurips_2024_oral_27,3,"P(\Gamma\mid\lambda_{\Gamma})=\prod_{j=1}^{J}\sum_{k=1}^{K}\alpha_{k}N (x_{j}\mid\mu_{k},\Sigma_{k})",where \(x_{j}\) is a state-action pair sample from \(\Gamma\),"p(\Gamma\mid\lambda_{\Gamma})=\prod_{x\in\Gamma}\sum_{k=1}^{K}\alpha_{k}N(x\mid\mu_{k},\Sigma_{k})",The joint likelihood of the state-action pairs in buffer $\Gamma$ given the Gaussian mixture model parameters $\lambda_{\Gamma}$.
neurips_2024_oral_27,4,\textsc{Novelty}_{l_{\theta}}=-\frac{1}{|X_{\theta}|}\logL(X_{\theta}\mid\lambda_{\Gamma})=-\frac{1}{|X_{\theta}|}\sum_{t=1}^{T}\log p(x_{t}\mid\lambda_{\Gamma}),where \(x_{t}\) is a sample state-action pair from \(X_{\theta}\),"Novelty(l_{\theta})=-\frac{1}{|X_{\theta}|}\sum_{x\in X_{\theta}}\log\left(\sum_{k=1}^{K}\alpha_{k}N(x\mid\mu_{k},\Sigma_{k})\right)",The novelty of candidate level \( l_{\theta} \) is the average negative log-likelihood of state-action pairs in trajectory \( X_{\theta} \) under the Gaussian mixture model \( \lambda_{\Gamma} \).
neurips_2024_oral_27,5,P_{S}=\frac{h(S_{i})^{\beta}}{\sum_{j}h(S_{j})^{\beta}},where \(h\) is a prioritization function (e,P_{S}(l_{i})=\frac{\exp(\textsc{Regret}_{l_{i}}+\beta\cdot\textsc{Novelty}_{l_{i}})}{\sum_{l_{j}\inB}\exp(\textsc{Regret}_{l_{j}}+\beta\cdot\textsc{Novelty}_{l_{j}})},"The replay probability \( P_S(l_i) \) for level \( l_i \) is computed by applying softmax normalization to a weighted combination of its regret and novelty scores across the level buffer \( \mathcal{B} \), with \( \beta \) controlling the trade-off between objectives."
neurips_2024_oral_27,6,P_{replay}=\alpha\cdot P_{N}+(1-\alpha)\cdot P_{R},"where \(P_{N}\) and \(P_{R}\) are the novelty-prioritized probability and regret-prioritized probability respectively, and \(\alpha\) allows us to adjust the weightage of each probability",S_i=\textsc{Regret}_i\cdot\textsc{Novelty}_i,The composite score for level \(i\) is defined as the product of its regret and novelty scores.
neurips_2024_oral_31,1,y^{*}=y-f_{\theta}(y)\nabla f_{\theta}(y),"where, by definition, \(f_{\theta}(\mathbf{y})\) is the distance between \(\mathbf{y}\) and \(\mathbf{y}^{*}\), and the gradient \(\nabla f_{\theta}(\mathbf{y})\) points in the opposite direction of the shortest path from \(\mathbf{y}\) to the surface of the object and is unit-norm",y^{*}=y-f_{\theta}(y)\frac{\nabla f_{\theta}(y)}{\|\nabla f_{\theta}(y)\|},The closest point \(\mathbf{y}^{*}\) on the object surface is computed by displacing the query point \(\mathbf{y}\) by the signed distance \(f_{\theta}(\mathbf{y})\) along the normalized gradient of the SDF.
neurips_2024_oral_31,2,c^{j}_{ik}=n_{ik}-d^{j}_{ik}T_{j}\Big{(}\nabla f_{\theta_{j}}(T^{-1}_{j}(n_{ik}))\Big{)},,c^{j}_{ik}=T_j\left(T^{-1}_{j}(n_{ik})-f_{\theta_j}(T^{-1}_{j}(n_{ik}))\nabla f_{\theta_j}(T^{-1}_{j}(n_{ik}))\right),"The closest point \(\mathbf{c}^{j}_{ik}\) on object \(O_j\)'s surface to node \(\mathbf{n}_{ik}\) is computed by transforming the node to \(O_j\)'s reference frame, applying the SDF-based closest point formula, and transforming back to simulation space."
neurips_2024_oral_34,1,"x_{0}\simN(0,I)\quadand\quadx_{t+1}=a_{t}x_{t}+\mu(x_{t},t)+\sigma_{t}\epsilon_{t}\quadfor\quad t=0,1,\dots,T-1","where \(\epsilon_{t}\sim\mathcal{N}(0,I)\) and \(\mu(\mathbf{x},t)\) is the output of a neural network","x_t=\sqrt{1-\beta_t}x_{t-1}+\sqrt{\beta_t}\epsilon_t,\quad\epsilon_t\simN(0,I)","This equation defines the forward diffusion process, where each step \(t\) corrupts the sample by adding Gaussian noise scaled by the variance schedule \(\beta_t\)."
neurips_2024_oral_34,2,"q(x)=\frac{1}{Z}\exp(-E(x)/\tau),\quad E:X\toR","where \(\tau>0\) is temperature, \(\mathcal{X}\) is the compact domain of data, and \(Z=\int_{\mathcal{X}}\exp(-E(\mathbf{x})/\tau)d\mathbf{x}<\infty\) is the normalization constant",q(x)=\frac{1}{Z}\exp(-E(x)),where \(E(\mathbf{x})\) is the energy function and \(Z\) is the partition function.
neurips_2024_oral_34,3,\min_{\pi\in\Pi}KL(\pi(x) || p(x))=\max_{\pi\in\Pi}E _{\pi}[\log p(x)]+H(\pi(x)),"where \(\Pi\) is the set of feasible \(\pi(\mathbf{x})\)'s, and \(\mathcal{H}(\pi)=-\int\pi(\mathbf{x})\log\pi(\mathbf{x})d\mathbf{x}\) is the differential entropy",KL(\pi\| p)=\int\pi(x)\log\frac{\pi(x)}{p(x)} dx,The reverse Kullback-Leibler divergence between the diffusion model distribution \(\pi(\mathbf{x})\) and the data distribution \(p(\mathbf{x})\).
neurips_2024_oral_34,4,\min_{\pi\in\Pi}KL(\pi(x) || q(x))\quadand\quad\min_{ q\inQ}KL(p(x) || q(x)),where \(\mathcal{Q}\) is the feasible set of EBMs,\min_{q} KL(p(x) || q(x)),minimizing the KL divergence from the data distribution \( p(\mathbf{x}) \) to the energy-based model \( q(\mathbf{x}) \)
neurips_2024_oral_34,5,\min_{q\inQ}\max_{\pi\in\Pi}KL(p(x) || q(x))-KL(\pi(x) || q(x)),,\min_{q\inQ}\max_{\pi\in\Pi}\left[E_{x\sim p} [E(x)]-E_{x\sim\pi} [E(x)]\right],"where $E(\mathbf{x})$ is the energy function of the EBM $q$, and $\pi$ is the diffusion model policy."
neurips_2024_oral_34,6,KL(\pi_{\phi}(x_{T}) || q_{\theta}(x_{T}))\leq KL(\pi_{\phi}(x_{0:T}) || q_{\theta}(x_{T})\tilde{q}(x_{0:T-1}|x_{T})),,KL(\pi_{\phi}(x_T)\| q_{\theta}(x_T))\leq KL(\pi_{\phi}(x_{0:T})\| r_{\theta}(x_{0:T})),where \( r_{\theta}(\mathbf{x}_{0:T}) \) is a joint distribution over the trajectory with marginal distribution \( r_{\theta}(\mathbf{x}_T) = q_{\theta}(\mathbf{x}_T) \).
neurips_2024_oral_34,7,"\tilde{q}(x_{0:T-1}|x_{T})=\prod_{t=0}^{T-1}\tilde{q}(x_{t}|x_{t+1}), where \tilde{q}(x_{t}|x_{t+1})=N(x_{t+1},s_{t}^{2}I),\quad s_{t}>0",,"\tilde{q}(x_{0:T-1}|x_{T})=\prod_{t=0}^{T-1}\tilde{q}(x_{t}|x_{t+1}),\quadwhere\quad\tilde{q}(x_{t}|x_{t+1})=N(x_{t};\mu_{t}(x_{t+1}),\sigma_{t}^2I)",The auxiliary distribution \(\tilde{q}\) is factorized into conditional Gaussians with mean \(\boldsymbol{\mu}_{t}(\mathbf{x}_{t+1})\) and variance \(\sigma_{t}^2 \mathbf{I}\).
neurips_2024_oral_34,8,\min_{\phi}\mathop{E}_{\pi_{\phi}(x_{0:T})}[E_{\theta}(x_{T})+\tau\sum_{t=0}^{T-1}\log\pi_{\phi}(x_{t+1}|x _{t})+\tau\sum_{t=0}^{T-1}\frac{1}{2s_{t}^{2}} || x_{t+1}-x_ {t} || ^{2}],,"\min_{\phi}E_{\pi_{\phi}(x_{0:T})}\left[ E_{\theta}(x_{T})+\sum_{t=0}^{T-1}\left(\frac{\tau}{2s_{t}^{2}}\|x_{t}-x_{t+1}\|^{2}-\frac{\tau}{2\sigma_{t}^{2}}\|x_{t+1}-a_{t}x_{t}-\mu(x_{t}, t)\|^{2}\right)\right]","The objective function for updating the diffusion model parameters \(\phi\) in DxDP, which includes the energy at the final state and per-step transition costs."
neurips_2024_oral_34,9,V_{\psi}^{t}(x_{t})=E_{\pi}[E_{\theta}(x_{T})+\tau\sum_{t^{\prime}=t}^{T-1}\log\pi_{\phi}(x_{t^{\prime}+1}| x_{t^{\prime}})+\sum_{t^{\prime}=t}^{T-1}\frac{\tau}{2s_{t^{\prime}}^{2}} || x_{t^{\prime}+1}-x_{t^{\prime}} || ^{2}\bigg{|}x_{t} ],,"V^{t}(x_{t})=E_{x_{t+1}\sim\pi_{\phi}(\cdot|x_{t})}\left[\tau\log\pi_{\phi}(x_{t+1}|x_{t})+\frac{\tau}{2s_{t}^{2}}\|x_{t+1}-x_{t}\|^{2}+V^{t+1}(x_{t+1})\right]\quadfor\quad t=0,1,\dots,T-1",The value function \(V^{t}(\mathbf{x}_{t})\) represents the expected cumulative cost from time \(t\) to \(T\) starting at state \(\mathbf{x}_{t}\) and following policy \(\pi_{\phi}\).
neurips_2024_oral_34,10,"\min_{\psi}E_{x_{t},x_{t+1}\sim\pi}[(sg[V_{\psi}^{t+1}(x_{t+1})]+\tau\log\pi_{\phi}(x_{t+1}|x _{t})+\frac{\tau}{2s_{t}^{2}} || x_{t}-x_{t+1} || ^{2}-V_{\psi}^ {t}(x_{t}))^{2}]",where \(\text{sg}[\cdot]\) denotes a stop-gradient operator indicating that gradient is not computed for the term,V_{\psi}^{t}(x_{t})=E_{x_{t+1}\sim\pi_{\phi}(\cdot|x_{t})\left[\tau\log\pi_{\phi}(x_{t+1}|x_{t})+\frac{\tau}{2s_{t}^{2}}\|x_{t+1}-x_{t}\|^{2}+V_{\psi}^{t+1}(x_{t+1})\right],"The Bellman equation for the value function at time step t, which decomposes the expected cumulative cost into the immediate cost and the value at the next state."
neurips_2024_oral_34,11,\min_{\phi}E_{\pi_{\phi}(x_{t+1}|x_{t})}[V_{\psi}^{t+1}(x_{t+1})+\tau\log\pi_{\phi}(x_{t+1}|x _{t})+\frac{\tau}{2s_{t}^{2}} || x_{t}-x_{t+1} || ^{2}\bigg{|}x_{t}],,\min_{\phi}\mathop{E}_{x_{0:T}\sim\pi_{\phi}}\left[\sum_{t=0}^{T-1}\left( V_{\psi}^{t+1}(x_{t+1})+\frac{\tau}{2s_{t}^{2}}\|x_{t+1}-x_{t}\|^{2}+\tau\log\pi_{\phi}(x_{t+1}|x_{t})\right)\right],"The policy improvement step minimizes the expected sum of the next-state value function, the velocity regularization term, and the conditional log probability scaled by temperature over the trajectory."
neurips_2024_oral_34,12,"\min_{\psi}E_{x_{t},x_{t+1}\sim\pi}[(sg[V_{\psi}(x_{t+1})]+R(t)-V_{\psi}(x_{t}))^{2}]",,"(s_{t}^{*})^{2}=E_{x_{t},x_{t+1}\sim\pi}[ || x_{t}-x_{t+1} || ^{2}]/D","The square of the optimal velocity regularization parameter \(s_t^{*}\) is the expected squared Euclidean distance between consecutive states \(\mathbf{x}_t\) and \(\mathbf{x}_{t+1}\) under the diffusion model, divided by the dimension \(D\)."
neurips_2024_oral_35,1,"varrowCrossAttention(Q=\{v\},K=\{p_{i}^{v}\}_{i=1}^{m}+\{v\},V=\{ p_{i}^{v}\}_{i=1}^{m}+\{v\})","Where \(v\) denotes a 3D voxel feature, and \(p_{i}^{v}\) denotes its projected 2D pixel feature from view \(i\), which is a concatenation of the RGB feature \(f_{i}^{v}\), the normal feature \(g_{i}^{v}\), and the RGB and normal values \(c_{i}^{v}\) and \(n_{i}^{v}\), respectively",v_{3d}'=\sum_{i=0}^{m}\frac{\exp\left(\frac{ (W_qv_{3d})^\top (W_kt_i) }{\sqrt{d_k} }\right) }{\sum_{j=0}^{m}\exp\left(\frac{ (W_qv_{3d})^\top (W_kt_j) }{\sqrt{d_k} }\right) } (W_vt_i),"The projection-aware cross-attention updates the 3D voxel feature $\mathbf{v}_{3d}$ to $\mathbf{v}_{3d}'$ by attending to tokens $\mathbf{t}_i$, where $\mathbf{t}_0$ is the voxel feature and $\mathbf{t}_i$ (for $i=1,\ldots,m$) are the 2D features from $m$ views."
neurips_2024_oral_35,2,L=\lambda_{1}L_{MSE}^{color}+\lambda_{2 }L_{LPIPS}^{color}+\lambda_{3}L_{MSE}^{normal}+\lambda_{4}L_{LPIPS}^{normal}+\lambda_{5}L_{occ}+\lambda_{6}L _{SDF},"where \(L_{\mathrm{occ}}\) and \(L_{\mathrm{SDF}}\) are MSE losses for occupancy and SDF volumes, and \(\lambda_{i}\) denotes the weight of each loss term",L=\lambda_{sdf}L_{sdf}+\lambda_{rgb}\left(L_{rgb}^{MSE}+L_{rgb}^{perc}\right)+\lambda_{normal}\left(L_{normal}^{MSE}+L_{normal}^{perc}\right),"The total training loss \(\mathcal{L}\) combines the SDF loss \(\mathcal{L}_{\text{sdf}}\) and the rendering losses for RGB and normal images, each rendering loss consisting of an MSE term and a perceptual loss term, balanced by weights \(\lambda_{\text{sdf}}\), \(\lambda_{\text{rgb}}\), and \(\lambda_{\text{normal}}\)."
neurips_2024_oral_40,1,"m_{Ada}(\varepsilon,\delta)=O\Bigg{(}\frac{d\ln(\frac{d}{\varepsilon\gamma})\ln(\frac{1}{\varepsilon\gamma})}{\gamma^{2}\varepsilon}+\frac{\ln(1/\delta)}{\varepsilon}\Bigg{)}",,"m_{Ada}(\varepsilon,\delta)=O\left(\frac{d}{\gamma^2\varepsilon}\log\frac{1}{\delta}\right)","The sample complexity of AdaBoost, where \(d\) is the VC-dimension of the hypothesis class, \(\gamma\) is the edge of the weak learner, \(\varepsilon\) is the target error, and \(\delta\) is the failure probability."
neurips_2024_oral_40,2,L_{D}(f)=O\bigg{(}\frac{d\ln(m)\ln(m/d)+\ln(1/\delta)}{\gamma^{2}m}\bigg{)},,L_{D}(f)=O\left(\frac{d\ln(dm)\ln m}{\gamma^{2} m}+\frac{\ln(1/\delta)}{m}\right),"The generalization error of the output classifier \(f\) as a function of the sample size \(m\), VC-dimension \(d\), edge \(\gamma\), and failure probability \(\delta\)."
neurips_2024_oral_40,3,p=O\bigg{(}\frac{\ln m}{\gamma^{2}R}\bigg{)}\qquadand\qquad t=e^{O(dR)}\cdot\ln\frac{\ln m}{\delta\gamma^{2}},,"p=O\left(\frac{\ln m}{\gamma^{2} R}\right)\quadand\quad t=\exp(O(d R))\cdotpolylog(m, 1/\gamma)","The parallel complexity parameters p and t for Algorithm 1, defining the number of rounds and queries per round."
neurips_2024_oral_40,4,L_{D}(A_{R}(S))=O\bigg{(}\frac {d\ln(m)\ln(m/d)+\ln(1/\delta)}{\gamma^{2}m}\bigg{)},,L_{D}(f)=O\bigg(\frac{d\ln m\ln(m/d)+\ln(1/\delta)}{\gamma^{2} m}\bigg),The expected loss of the classifier \(f\) on the distribution \(\mathcal{D}\).
neurips_2024_oral_40,5,p\ln t=O\bigg{(}\frac{d\ln m}{\gamma^{2}}\bigg{)},,p=O\bigg(\frac{\ln m}{\gamma^{2}R}\bigg)\quadand\quad t=e^{O(dR)},The clean tradeoff for the number of rounds \( p \) and the number of parallel queries per round \( t \) ignoring logarithmic factors.
neurips_2024_oral_40,6,"p\geq\frac{4\ln m}{\gamma^{2}R},\qquadand\qquad t\geq e^{16C_{ a}dR}\cdot R\ln\frac{pR}{\delta}",,p\ln t=\Omega\left(\frac{d\ln m}{\gamma^{2}}\right),The lower bound on the product of the number of rounds \(p\) and the logarithm of the number of parallel queries per round \(t\) is \(\Omega(d \ln m / \gamma^2)\).
neurips_2024_oral_40,7,L_{D}(sign(g))\leq C\cdot\frac{d\ln(m)\ln(m/d)+\ln(1/\delta)}{\gamma^{2}m},,"p\geq\frac{4\ln m}{\gamma^{2}R},\qquadand\qquad t\geq e^{16C_{a}dR}\cdot R\ln\frac{pR}{\delta}",The lower bounds on the number of rounds \( p \) and the number of parallel queries per round \( t \) required for Algorithm 1 to guarantee a margin of at least \( \gamma/8 \) on all training samples with probability at least \( 1-\delta \).
neurips_2024_oral_40,8,|L_{D}(h)-L_{T}(h)|\leq\varepsilon,where \(\mathcal{L}_{T}(h)\coloneqq\mathcal{L}_{\mathrm{Uniform}(T)}(h)\) is the empirical loss of \(h\) on \(T\),L_{D}(sign(g))\leq C\cdot\frac{d\ln(m)\ln(m/d)+\ln(1/\delta)}{\gamma^{2}m},Generalization error bound for the voting classifier sign(g) when the linear classifier g achieves a margin of at least γ on the training set.
neurips_2024_oral_40,9,"D_{\infty}(D_{r},D_{0})\coloneqq\ln\bigl{(}\sup_{x\inX}D_{ r}(x)/D_{0}(x)\bigr{)}",,|L_{D}(h)-L_{T}(h)|\leq\varepsilon,where \(\mathcal{L}_{T}(h) := \mathcal{L}_{\mathrm{Uniform}(T)}(h)\) is the empirical loss of \(h\) on \(T\).
