paper_id,equation_id,ground_truth_eq,ground_truth_description,generated_equation,generated_description
2024.acl-short.62,3,"&L=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma(R(\tau^{i})-R(\tau^{j}))]\\&=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma((\frac{1}{T^{i}}-\frac{1}{T^{j}})\sum_{t\in U_{0}}r_{t}\\&+\frac{1}{T^{i}}\sum_{t\in U_{1}}r_{t}^{i}-\frac{1}{T^{j}}\sum_ {t\in U_{1}}r_{t}^{j})]",,"L_{RM} &=-\log\, p(\tau^{i}\succ\tau^{j})\\&=-\log\,\sigma\left(\frac{1}{T}\sum_{t=1}^{T}(r_{t}^{i}-r_{t}^{j})\right)\\&=-\log\,\sigma\left(\frac{1}{T}\sum_{t\in U_{1}}(r_{t}^{i}-r_{t}^{j})\right)","Loss function for the reward model under the assumption that only parts of the response are changed between $\tau^{i}$ and $\tau^{j}$, using the sigmoid function and focusing only on the changed token positions $U_1$."
2024.acl-short.62,4,"L\approx-E_{(\tau^{i},\tau^{j} )\simD}[\log\sigma(\frac{1}{T^{i}}\sum_{t\in U_{1}}r_{t}^{i}-\frac{ 1}{T^{j}}\sum_{t\in U_{1}}r_{t}^{j})]",,"&L_{equal}=-E_{(\tau^{i},\tau^{j})\simD}[\log\sigma(\frac{1}{T}\sum_{t\in U_{1}}r_{t}^{i}-\frac{1}{T}\sum_{t\in U_{1}}r_{t}^{j})]",This equation simplifies the loss function under the assumption of equal response length and consistent reward for unchanged parts.
2024.acl-short.66,1,"H(t,a)=\mathds{1}[\{(i,t)\in a\}=\varnothing]",,"Hallucination(\hat{y}_t)=1 &if \nexists j such that  a_t=j,\\0 &otherwise","This equation defines the hallucination metric for a target word in SiMT based on word alignment, where a target word is considered a hallucination if it has no alignment to any source word."
2024.acl-short.66,2,"HR(x,\hat{y},a)=\frac{1}{|\hat{y}|}\sum_{t=1}^{|\hat{y}|}H(t,a)",,"HR=\frac{1}{T}\sum_{t=1}^{T} H(t, a)","The Hallucination Rate (HR) is calculated as the average of the hallucination metric $H(t, a)$ over all target words $t$ in the translation, where $T$ is the total number of target words."
2024.acl-short.66,3,"H_{wait-k}(t,a)=\mathds{1}[\{(s,t)\in a\mid s\geq t+k\}=\varnothing]",,"H_{GHall}(t, a, s)=\mathds{1}[\{(i, t)\in a\mid x_i\in s\}=\varnothing]","This equation defines the GHall hallucination metric, where a target word is considered hallucinated if it does not align with any source word in the current source segment $s$."
2024.acl-short.66,4,"R(y_{i},x_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i},x_{\leq i+k-1, (j,\textbf{0})}) || R(y_{i},y_{j})=P(y_{i}\midy_{<i},x_{\leq i+k-1}) || \quad-P(y_{i}\midy_{<i,(j,\textbf{0} )},x_{\leq i+k-1})",,"R(y_i, x_j)=\left|\frac{\partial\log p(y_i\mid x_{1:n}, y_{1:i-1})}{\partialdropout(x_j)}\right|",Relevance of source word $x_j$ to target word $y_i$ measured via dropout sensitivity in Wait-$k$ models.
2024.acl-short.66,5,"R(y_{i})_{source-side}=\max\{|R(y_{i},x_ {j})|\} || R(y_{i})_{target-side}=\max\{|R(y_{i},y _{j})|\}",,"SourceRelevance(i)=\max_{j} |R(y_{i},x_{j})|,\quadTargetRelevance(i)=\max_{j < i} |R(y_{i},y_{j})|",SourceRelevance and TargetRelevance capture the maximum absolute relevance of source and target words to the current target word $\text{y}_{i}$.
2024.acl-short.66,6,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i} )_{source-side}},,TSSR(y_{i})=\frac{R(y_{i})_{target-side}}{R(y_{i})_{source-side}},"The TSSR measures the ratio of target-side relevance to source-side relevance for a generated word $y_i$, indicating the extent to which target-side context is used during generation."
2024.acl-short.68,1,"T_{i}=\operatorname*{Top\_}{d\inM}k\f(s_{i},d)",,"T_{i}=Top-k_{d\inM}\left(sim\left( R_{Q}(s_{i}), R_{D}(d)\right)\right)",Retrieval of top-k passages from the corpus $\mathcal{M}$ for a medical code $c_i$ based on the surface name $s_i$ using dense vector similarity.
2024.acl-short.68,2,"e_{i}=LLM([Prompt,t_{i,1},\cdots,t_{i,k}])",where \(t_{i}\in\mathcal{T}_{i}\) stands for the retrieved passages in Eq,e_{i}=LLM(T_{i}),where $e_{i}$ denotes the summarized knowledge generated by the LLM from the top retrieved passages $\mathcal{T}_{i}$ for medical code $c_{i}$.
2024.acl-short.68,3,"h_{i}^{k}=PLM(X_{i}^{k}),\;\;\widehat{y}_{i,1}=MLP ( || _{k\inS}h_{i}^{k})",,"X_{i}^{d}=\{[CLS], D_{t}, D_{t-1},\ldots, D_{1}\}, where  D_{i}=\big\Vert_{c\in D_{i}} (c, e)","Flattened document representation for disease codes, incorporating summarized knowledge via concatenation within the i-th visit."
2024.acl-short.68,4,"e_{i}=HyGT(G,V_{i}),\widehat{y}_{i,2}=MLP(e_{i})",where \(\mathbf{e}_{i}\) is the representation of patient \(i\) after hypergraph transformer,"\widehat{y}_{i,2}=f_{\theta}(v_{i})","where $v_{i}$ represents the visit information for patient $p_{i}$, and $f_{\theta}$ is the local model used to generate predictions based on visit-level data."
2024.acl-short.68,5,"L_{aug}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,1},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,1},\widetilde{y}) || L_{loc}=E_{(V_{i},y_{i})\simP}\;\ell(\widehat{y}_{i,2},y_{i})+\lambdaD_{KL}(\widehat{y}_{i,2},\widetilde{y})",,"L=L_{task}(\widehat{y}_{i,1},y_{i})+L_{task}(\widehat{y}_{i,2},y_{i})+\lambdaL_{consistency}(\widehat{y}_{i,1},\widehat{y}_{i,2})","where the total loss combines task-specific losses from both models and a consistency loss between their predictions, weighted by $\lambda$."
2024.acl-short.71,1,"hyp^{*}=\operatorname*{arg\,max}_{hyp\inhyps}utility(hyp)",,"hyp^{*}=\argmax_{hyp\inhyp}E_{R|S}[U(hyp, R)]",Selects the optimal translation hypothesis by maximizing expected utility under the reference distribution given the source.
2024.acl-short.71,2,"utility(hyp)\approx\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}} metric(hyp,\textit{ref})",,"\hat{U}(hyp)=\frac{1}{m}\sum_{i=1}^{m}metric(hyp,ref_i)",Monte Carlo approximation of expected utility using $m$ pseudo-references sampled from the model distribution
2024.acl-short.71,3,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ ref},,\overline{\textit{ref}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref},The aggregate reference representation $\overline{\textit{ref}}$ is computed by averaging the individual reference representations across all $m$ sampled references.
2024.acl-short.71,4,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",,"utility(hyp)\approxmetric(hyp,\overline{\textit{ref}})",This equation approximates the utility of a hypothesis by computing a single metric score against the aggregated reference representation $\overline{\textit{ref}}$.
2024.acl-short.71,5,ChrF_{\beta}=\frac{(1+\beta^{2})\cdotChrP\cdotChrR}{\beta^{2}\cdotChrP+ChrR} || ChrP=\frac{|hyp\cap\textit{ref}|}{|hyp|} and ChrR=\frac{|hyp\cap\textit{ref}|}{|\textit{ref}|},"where

\[\text{ChrP}=\frac{|hyp\cap\textit{ref}|}{|hyp|}\text{ and }\text{ChrR}=\frac{|hyp \cap\textit{ref}|}{|\textit{ref}|},\]

and the parameter \(\beta\) controls the relative importance of precision and recall","ChrF(hyp, ref)=\frac{(1+\beta^2)\cdotmatching\_ngrams(hyp, ref)}{\beta^2\cdothyp\_ngrams(hyp)+ref\_ngrams(ref)}","ChrF metric computes an F-score based on character n-grams between a hypothesis and a reference, with $\beta$ balancing precision and recall."
2024.acl-short.71,6,\overline{\textit{ref}}=\frac{1}{m}\underbrace{\biguplus}_{\textit{ref}\in\textit{refs}}\textit{ref},where \(\biguplus\) is an operation that sums up the counts of each n-gram,\overline{\textit{ref}}_{n-gram}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textit{ref}_{n-gram},The aggregate reference representation for ChrF is obtained by averaging the n-gram counts across all reference samples.
2024.acl-short.71,7,"\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}}=emb(\textbf{{hyp}}),\emb(\textbf{{ref}}),\emb(\textbf{{src}})",,"utility(hyp)\approxChrF_{\beta}(hyp,\overline{\textit{ref}})",This equation approximates the expected utility of a hypothesis by calculating the ChrF score between the hypothesis and the aggregated reference representation.
2024.acl-short.71,8,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\textbf{{ref}},\\textbf{{src}})",,score=FFN([\textbf{hyp};\textbf{ref};\textbf{src}]),"The scalar score is computed by a feed-forward network (FFN) that takes the concatenated embeddings of the hypothesis, reference, and source as input."
2024.acl-short.71,9,\overline{\textbf{{ref}}}=\frac{1}{m}\sum_{\textbf{{ref}}\in\textbf{{ref}}}emb(\textbf{{ref}}),,\overline{\textbf{{ref}}}=\frac{1}{m}\sum_{\textit{ref}\in\textit{refs}}\textbf{{ref}},Average reference embeddings across all references to form a single aggregate reference representation for COMET metric.
2024.acl-short.71,10,"comet(\textbf{{hyp}})\approxscore(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",,"comet(\textbf{{hyp}})=score(\textbf{{hyp}},\\overline{\textbf{{ref}}},\\textbf{{src}})",Reference aggregation is applied to COMET by using the average reference embedding to compute a single score per hypothesis.
2024.acl-short.72,1,h_{i}=XLMRoberta-Layer^{1}(x_{i}),"where \(h_{i}\) is the representation of the ""[CLS]"" token",h_{i}=XLM-Roberta(x_{i}),Equation 1 defines the encoding of the $i$-th DOM node's text representation $x_i$ into a 768-dimensional node representation $h_i$ using the first layer of the XLM-Roberta model.
2024.acl-short.72,2,\hat{h}_{i}=Transformer(Linear(h_{i})),where the linear layer projects \(h_{i}\) to 256-dimensional embeddings for efficient modeling,H'=Transformer(H),where $H'$ denotes the encoded node representations obtained through a 3-layer transformer model with 8 attention heads.
2024.acl-short.72,3,P(y^{k}_{i}=1|x_{i})=Sigmoid(MLP(\hat{h}_{i})),,P(y^{k}_{i}=1|x_{i})=Softmax(\hat{h}_{i} W_{k}+b_{k}),where the probability is obtained through a softmax function over the transformed node representations
2024.acl-short.72,4,"L=\sum_{k=1}^{6}\sum_{i=1}^{n}CrossEntropy(P(y^{k}_{i}|x_{i}), Y^{k}_{i})",where \(\mathcal{Y}^{k}_{i}\) is the ground truth label,L=-\frac{1}{N}\sum_{i=1}^{N}\sum_{k=1}^{K} y_{i}^{k}\log(P(y_{i}^{k}=1|x_{i}))+(1-y_{i}^{k})\log(1-P(y_{i}^{k}=1|x_{i})),where the loss function is a binary cross-entropy over all nodes and label categories
ICLR_2024_oral_1,1,I(\theta):=E_{\Upsilon\sim p_{\theta}} [\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\bm {\theta}}\log p_{\theta}(\Upsilon)^{\top}],,I_{\theta} :=E_{p_{\theta}}\left[\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\theta}\log p_{\theta}(\Upsilon)^{\top}\right],The Fisher information matrix quantifies the amount of information that an observed trajectory carries about the unknown parameter $\mathbf{\theta}$.
ICLR_2024_oral_1,2,E_{D\sim p_{\theta^{\star}}}([\widehat{\theta} (D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}]\succeq T^{-1}\cdotI(\theta^{\star})^ {-1},,Cov(\widehat{\theta}(D))\succeqI(\theta^{\star})^{-1},The covariance of any unbiased estimator of the true parameter θ⋆ is lower bounded by the inverse of the Fisher information matrix.
ICLR_2024_oral_1,3,E_{D\sim p_{\theta^{\star}}}[\|\widehat{\theta} (D)-\theta^{\star}\|_{2}^{2}]=tr(E_{ D\sim p_{\theta^{\star}}}[(\widehat{\theta}(D)-\theta^{\star})(\widehat{\theta}(D)-\theta^{\star})^{\top}])\geq T^{-1}\cdottr(I(\theta^{\star})^{-1}),,"E_{D\sim p_{\theta^{\star}},\widehat{\theta}}\left[\left\|\widehat{\theta}(D)-\theta^{\star}\right\|^{2}\right]\geq T^{-1}\cdottr\left(I(\theta^{\star})^{-1}\right)",This equation expresses the lower bound on the expected squared error of an unbiased estimator in terms of the trace of the inverse Fisher information matrix scaled by the number of samples.
ICLR_2024_oral_1,4,"I(\theta^{\star},\pi_{exp}):=E_{\tau\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{exp})\cdot\nabla_{\theta}\log p_{\theta^{\star}}(\tau\mid\pi_{ exp})^{\top}]",,I(\theta^{\star};\pi_{exp}):=E_{\Upsilon\sim p_{\theta^{\star}}(\cdot\mid\pi_{exp})}[\nabla_{\theta}\log p_{\theta}(\Upsilon)\cdot\nabla_{\theta}\log p_{\theta}(\Upsilon)^{\top}]\Big|_{\theta=\theta^{\star}},"The Fisher information matrix conditioned on the exploration policy $\pi_{\mathrm{exp}}$, quantifying how much information a trajectory from this policy provides about the true parameter $\mathbf{\theta}^{\star}$."
ICLR_2024_oral_1,5,"\arg\min_{\pi}tr(I(\theta^{\star},\pi)^{-1})",,"\pi_{exp}^{\star}=\arg\min_{\pi_{exp}}tr(I(\theta^{\star},\pi_{exp})^{-1})","This equation defines the optimal exploration policy as the one that minimizes the trace of the inverse of the Fisher information matrix, corresponding to the A-optimal experiment design criterion."
ICLR_2024_oral_1,6,"s_{h+1}=f_{\theta}(s_{h},a_{h})+w_{h}","where \(s_{h}\) and \(a_{h}\) are the current state and action, \(w_{h}\sim\mathcal{N}(0,\sigma_{w}^{2}\cdot I)\) is Gaussian process noise, and \(f_{\mathbf{\theta}}\) are the nominal dynamics","\nabla_{\theta}\log p_{\theta}(\tau\mid\pi)=\sum_{h=1}^{H}\nabla_{\theta}\log p_{\theta}(s_{h+1}\mid s_{h},a_{h})","This equation decomposes the gradient of the log-likelihood of the trajectory with respect to the parameters into a sum of gradients over transitions, under the assumption of Markovian dynamics."
ICLR_2024_oral_1,7,"I(\theta,\pi)=\sigma_{w}^{-2}\cdotE_{p_{\theta}(\cdot\mid\pi)}[\sum_{h=1}^{H}\nabla_{\theta}f_{\theta}(s_{h},a_ {h})\cdot\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}]",,"I(\theta,\pi)=\frac{1}{\sigma_{w}^{2}}E_{\tau\sim p_{\theta}(\cdot\mid\pi)}\left[\sum_{h=1}^{H}\nabla_{\theta}f_{\theta}(s_{h},a_{h})^{\top}\nabla_{\theta}f_{\theta}(s_{h},a_{h})\right]","The Fisher information matrix under Gaussian process noise dynamics, expressed in terms of the expectation of the sum of outer products of the gradients of the nominal dynamics with respect to the parameters."
ICLR_2024_oral_1,8,"\pi_{exp}=\arg\min_{\pi}E_{\theta\sim q_{0}}[tr (I(\theta,\pi)^{-1})]",,"\arg\min_{\pi}E_{\theta\simU(\Theta)}\left[tr(I(\theta,\pi)^{-1}\right)]","This equation represents the domain randomization approach to exploration policy optimization, where the expectation over $\mathbf{\theta}$ is taken with respect to a uniform distribution over the parameter space $\Theta$."
ICLR_2024_oral_1,9,E_{\theta\sim q_{\theta}}[E_{\tau_{ sim}\sim p_{\theta}(\cdot\midA(\uptau_{real}) )}[\|\uptau_{real}-\uptau_{sim}\|_{2}^{2}]],"where \(p_{\mathbf{\theta}}(\cdot\mid\mathcal{A}(\mathbf{\uptau}_{\mathrm{real}}))\) denotes the distribution over trajectories generated by the simulator with parameter \(\mathbf{\theta}\), and playing the same sequence of actions as were played in \(\mathbf{\uptau}_{\mathrm{real}}\)",\min_{q_{\phi}}KL\left(q_{\phi}(\theta)\|p(\theta)\right)-E_{\theta\sim q_{\phi}}\left[\log p_{\theta}(\uptau_{real}\mid\pi_{exp})\right],
ICLR_2024_oral_10,1,"R=\{r_{1},\dots,r_{m}\}",where each ray \(\mathbf{r}_{i}\in\mathbb{R}^{6}\) is associated with a known pixel coordinate \(\mathbf{u}_{i}\),"C=\left\{r_i=\left(o_i,d_i\right)\mid i=1,\dots, N\right\}","A camera is represented as a collection of rays, where each ray $\mathbf{r}_i$ is defined by its origin $\mathbf{o}_i$ and direction $\mathbf{d}_i$, forming an over-parameterized representation $\mathcal{C}$ consisting of $N$ rays."
ICLR_2024_oral_10,2,"r=\langled,m\rangle\inR^{6}","where \(\mathbf{m}=\mathbf{p}\times\mathbf{d}\in\mathbb{R}^{3}\) is the moment vector, and importantly, is agnostic to the specific point on the ray used to compute it",r=d\\p\timesd,where each ray $\mathbf{r}\in\mathbb{R}^{6}$ is represented by its direction $\mathbf{d}\in\mathbb{R}^{3}$ and the cross product $\mathbf{p} \times \mathbf{d}$ of a point $\mathbf{p}\in\mathbb{R
ICLR_2024_oral_10,3,"d=R^{\top}K^{-1}u,\qquadm=(-R^{\top}t)\timesd",,"d_{i}=\frac{K^{-1}u_{i}}{\|K^{-1}u_{i}\|},\quadm_{i}=p\timesd_{i}","Equation 3 defines how to compute the direction and moment vectors of each ray in the bundle given a known camera and a set of 2D pixel coordinates, using unprojection and the camera center as the reference point."
ICLR_2024_oral_10,4,"c=\operatorname*{arg\,min}_{p\inR^{3}}\\sum_{\langled,m\rangle\inR}\lVertp\timesd-m\rVert^{2}",,c=\arg\min_{x\inR^{3}}\sum_{i=1}^{m}\left\|\left(I-\frac{d_{i}d_{i}^{\top}}{\|d_{i}\|^{2}}\right)(x-p_{i})\right\|^{2},where the camera center $\mathbf{c}$ is estimated by minimizing the geometric distance to all rays in the bundle $\mathcal{R}$
ICLR_2024_oral_10,5,"P=\operatorname*{arg\,min}_{\|H\|=1}\sum_{i=1}^{m}\|Hd_{i}\timesu_{i}\|",,"P=\operatorname*{arg\,min}_{P}\\sum_{i=1}^{m}\lVertd_i^{pred}-Pu_i\rVert^2",where $\mathbf{P} \in \mathbb{R}^{3 \times 3}$ is the homography matrix that aligns predicted ray directions $\mathbf{d}_i^{\text{pred}}$ with pixel coordinates $\mathbf{u}_i$ under an identity camera model.
ICLR_2024_oral_10,6,f_{feat}(I)=f\inR^{p\times p\times d},,F_{i}=\Phi(I_{i})\inR^{m\times d},"where $\mathbf{F}_{i}$ represents the spatial image features extracted from image $I_{i}$, with $m$ patches and feature dimension $d$"
ICLR_2024_oral_10,7,"\{\hat{R}\}_{i=1}^{N}=f_{Regress}(\{f_{i},u_{i}\}_{i=1}^{N\cdot p^{2}})",,"\hat{R}_{1},\dots,\hat{R}_{N}=f_{ray}(\{f_{1},\dots,f_{N}\})",where $f_{\text{ray}}$ is a transformer-based model that predicts ray bundles $\hat{\mathcal{R}}_i$ for each input image $I_i$ by jointly processing spatial features and pixel coordinates.
ICLR_2024_oral_10,8,L_{recon}=\sum_{i=1}^{N}\|\hat{R}_{i}- R_{i}\|_{2}^{2},,"L_{ray}=\sum_{i=1}^{N}\sum_{j=1}^{m}\left\|\hat{r}_{i,j}-r_{i,j}\right\|^{2}","where $\hat{\mathbf{r}}_{i,j}$ is the predicted ray and $\mathbf{r}_{i,j}$ is the ground truth ray for the $j$-th patch in the $i$-th image."
ICLR_2024_oral_10,9,x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where \(\epsilon\sim\mathcal{N}(0,\mathbf{I})\) and \(\alpha_{t}\) is a hyper-parameter schedule of noise weights such that \(x_{T}\) can be approximated as a standard Gaussian distribution","x_{t}=\sqrt{\alpha_{t}}x_{0}+\sqrt{1-\alpha_{t}}\epsilon_{t},\quad\epsilon_{t}\simN(0,I)","where $\mathbf{x}_{t}$ is the noisy sample at time $t$, $\alpha_{t}$ is the time-dependent noise schedule, and $\mathbf{\epsilon}_{t}$ is standard Gaussian noise."
ICLR_2024_oral_10,10,"L(\theta)=E_{t,x_{0},\epsilon}\|x_{0}-f_{\theta }(x_{t},t)\|^{2}",,"\hat{x}_{0}=f_{\theta}(x_{t},t)",The denoising network predicts the original noise-free sample $x_0$ from a noisy input $x_t$ and the noise level $t$.
ICLR_2024_oral_10,11,"\{\hat{R}\}_{i=1}^{N}=f_{Diffusion}(\{f_{i},u_{i},r_{i,t}\}_{i=1}^{N\cdot p^{2}},t) || r_{i,t}=\sqrt{\bar{\alpha}_{t}}r_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","where the noisy rays \(\mathbf{r}_{i,t}\) can be computed as:

\[\mathbf{r}_{i,t}=\sqrt{\bar{\alpha}_{t}}\mathbf{r}_{i}+\sqrt{1-\bar{\alpha}_{t}}\epsilon","\{\hat{R}_{t}\}_{i=1}^{N}=f_{\theta}(\{f_{i},u_{i},r_{i}^{(t)}, t\}_{i=1}^{N\cdot p^{2}})","We modify the ray regression network to condition on noisy rays and a time embedding, enabling it to learn the denoising process for distributed ray representations."
ICLR_2024_oral_11,1,"O_{ij}=\sum_{v=1}^{k}I[y_{ij}\neq y_{ij}^{(v)}],\forall j\in Y_{i}",where \(\mathbb{I}[\cdot]\) is the indicator function and \(y_{ij}\) is the \(j\)-th candidate label of \(\mathbf{x}_{i}\),"O_{ij}=\sum_{\substack{(x_i^{(j)}, Y_i^{(j)})\inN_k(x_i)}}I(y_j\notin Y_i^{(j)})","where $O_{ij}$ quantifies the number of times the $j$-th candidate label is absent in the $k$-NN instances of the $i$-th example, indicating a higher likelihood of being a false label."
ICLR_2024_oral_11,2,\gamma_{i}=\lceil\tau(|Y_{i}|-1)\rceil,where \(\lceil\cdot\rceil\) is the ceiling function that returns the least integer greater than or equal to the given number,E_{i}=\sum_{j\in Y_{i}}I[O_{ij}\geq\tau],"where $E_i$ represents the count of candidate labels in $Y_i$ whose corresponding $O_{ij}$ score meets or exceeds the pruning threshold $\tau$, indicating they are likely false labels and should be removed."
ICLR_2024_oral_11,3,\widetilde{Y}_{i}=Top-\gamma_{i}-argmax_{j\in Y_{i}}(O_{ij}),where \(\mathrm{Top}\text{-}\gamma_{i}\text{-}\mathrm{argmax}_{i}\) returns a subset of indices (i,P_{i}=top_{\gamma_{i}}\{O_{ij}\mid j\in Y_{i}\},which represents the set of candidate labels to be pruned based on the top-$\gamma_i$ highest down-voted labels.
ICLR_2024_oral_11,5,"P(O_{iy}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy}^{(\xi_{i}^{1})}<O _{iy})\leqslant\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{\xi_{i}^{1}-1}\binom{|Y^{\prime}_{i}|}{m}\eta^{m}(1-\eta)^{|Y^{\prime}_{i}|-m}b_{\delta_{k}}(k,j)",,"P(O_{iy^{\prime}}^{(\xi_{i}^{2})}<O_{iy})-P(O_{iy^{\prime}}^{(\xi_{i}^{1})}<O_{iy})\leq\sum_{j=1}^{k}\sum_{m=\xi_{i}^{2}}^{\xi_{i}^{1}-1}\binom{|Y_{i}^{\prime}|}{m}\eta^{m}(1-\eta)^{(|Y_{i}^{\prime }|-m)}b_{\delta_{k}}(k,j)","where $\xi_{i}^{1}=(|Y^{\prime}_{i}|-\gamma_{i}^{1}+1)$ and $\xi_{i}^{2}=(|Y^{\prime}_{i}|-\gamma_{i}^{2}+1)$ denote the order statistics corresponding to two different pruning extents $\gamma_{i}^{1}$ and $\gamma_{i}^{2}$, and the bound quantifies the additional pruning error introduced by increasing the number of eliminated candidate labels."
ICLR_2024_oral_13,1,"q(x_{t}|x_{t-1})=N(x_{t};\sqrt{1-\beta_{t}}x_{t},\beta_{t}I ),\quadfor t\in\{1,...,T\}","where \(\beta_{t}\in(0,1)\) is the scheduled variance at step \(t\)","x_t=\sqrt{1-\beta_t} x_{t-1}+\sqrt{\beta_t}\epsilon\quadfor  t=1,\dots,T","Forward diffusion process defining $x_t$ as a Markov chain with Gaussian noise scaled by $\beta_t$, where $\epsilon \sim \mathcal{N}(0, I)$."
ICLR_2024_oral_13,2,x_{t}=\sqrt{\bar{\alpha}_{t}}x_{0}+\sqrt{1-\bar{\alpha}_{t}}\epsilon,"where, \(\bar{\alpha}_{t}=\prod_{i=1}^{t}(1-\beta_{t})\)","q(x_{t}|x_{0})=N(x_{t};\sqrt{\bar{\alpha}_{t}}x_{0},(1-\bar{\alpha}_{t})I)",where $\bar{\alpha}_{t} = \prod_{s=1}^{t} (1 - \beta_{s})$ represents the cumulative product of the noise schedule up to step $t$.
